date,stop,seq,direction,hour,boardings,weekday,week_num,semester,sem_num,is_exam,is_exam_mid,is_exam_fin,is_pre_exam,is_holiday,is_sat_1floor,is_sat_2floor,boardings_lag1,boardings_lag7,boardings_roll3,temp_avg,precip_mm,is_rainy,is_cold,is_hot
2025_03_18,수원대입구,8,depart,17,0.0,1,3,2025_1,1,0,0,0,0,0,1,1,33.0,24.0,26.0,0.5,7.4,1,1,0
2025_03_19,수원대입구,8,depart,17,11.0,2,3,2025_1,1,0,0,0,0,0,1,1,0.0,0.0,13.333333333333334,-0.6,0.0,0,1,0
2025_03_20,수원대입구,8,depart,17,0.0,3,3,2025_1,1,0,0,0,0,0,0,0,11.0,38.0,14.666666666666666,5.2,0.0,0,0,0
2025_03_21,수원대입구,8,depart,17,0.0,4,3,2025_1,1,0,0,0,0,0,1,1,0.0,7.0,3.6666666666666665,8.7,0.0,0,0,0
2025_03_24,수원대입구,8,depart,17,36.0,0,4,2025_1,1,0,0,0,0,0,1,1,0.0,33.0,3.6666666666666665,12.8,0.0,0,0,0
2025_03_25,수원대입구,8,depart,17,45.0,1,4,2025_1,1,0,0,0,0,0,1,1,36.0,0.0,12.0,10.5,0.0,0,0,0
2025_03_26,수원대입구,8,depart,17,0.0,2,4,2025_1,1,0,0,0,0,0,1,1,45.0,11.0,27.0,12.3,0.0,0,0,0
2025_03_27,수원대입구,8,depart,17,0.0,3,4,2025_1,1,0,0,0,0,0,1,1,0.0,0.0,27.0,12.8,1.0,1,0,0
2025_03_28,수원대입구,8,depart,17,16.0,4,4,2025_1,1,0,0,0,0,0,1,1,0.0,0.0,15.0,6.0,0.0,0,0,0
2025_03_31,수원대입구,8,depart,17,18.0,0,5,2025_1,1,0,0,0,0,0,1,1,16.0,36.0,5.333333333333333,4.8,0.0,0,1,0
2025_04_01,수원대입구,8,depart,17,16.0,1,5,2025_1,1,0,0,0,0,0,1,1,18.0,45.0,11.333333333333334,6.7,0.0,0,0,0
2025_04_02,수원대입구,8,depart,17,7.0,2,5,2025_1,1,0,0,0,0,0,1,1,16.0,0.0,16.666666666666668,6.0,0.9,1,0,0
2025_04_03,수원대입구,8,depart,17,9.0,3,5,2025_1,1,0,0,0,0,0,1,1,7.0,0.0,13.666666666666666,6.7,0.0,0,0,0
2025_04_04,수원대입구,8,depart,17,0.0,4,5,2025_1,1,0,0,0,0,0,1,1,9.0,16.0,10.666666666666666,7.9,0.0,0,0,0
2025_04_07,수원대입구,8,depart,17,20.0,0,6,2025_1,1,0,0,0,1,0,1,0,0.0,18.0,5.333333333333333,10.5,0.0,0,0,0
2025_04_08,수원대입구,8,depart,17,4.0,1,6,2025_1,1,0,0,0,1,0,1,1,20.0,16.0,9.666666666666666,10.9,1.7,1,0,0
2025_04_09,수원대입구,8,depart,17,0.0,2,6,2025_1,1,0,0,0,1,0,1,1,4.0,7.0,8.0,9.9,0.1,0,0,0
2025_04_10,수원대입구,8,depart,17,0.0,3,6,2025_1,1,0,0,0,1,0,0,0,0.0,9.0,8.0,10.3,0.1,0,0,0
2025_04_11,수원대입구,8,depart,17,19.0,4,6,2025_1,1,0,0,0,1,0,1,0,0.0,0.0,1.3333333333333333,12.2,0.0,0,0,0
2025_04_14,수원대입구,8,depart,17,23.0,0,7,2025_1,1,0,0,0,0,0,1,0,19.0,20.0,6.333333333333333,4.6,8.1,1,1,0
2025_04_15,수원대입구,8,depart,17,25.0,1,7,2025_1,1,0,0,0,0,0,1,1,23.0,4.0,14.0,6.3,0.0,0,0,0
2025_04_16,수원대입구,8,depart,17,0.0,2,7,2025_1,1,1,1,0,0,0,1,0,25.0,0.0,22.333333333333332,11.9,0.0,0,0,0
2025_04_17,수원대입구,8,depart,17,4.0,3,7,2025_1,1,1,1,0,0,0,1,1,0.0,0.0,16.0,17.7,0.1,0,0,0
2025_04_18,수원대입구,8,depart,17,5.0,4,7,2025_1,1,1,1,0,0,0,1,1,4.0,19.0,9.666666666666666,15.8,0.0,0,0,0
2025_04_21,수원대입구,8,depart,17,11.0,0,8,2025_1,1,1,1,0,0,0,1,0,5.0,23.0,3.0,17.6,0.0,0,0,0
2025_04_22,수원대입구,8,depart,17,30.0,1,8,2025_1,1,1,1,0,0,0,1,0,11.0,25.0,6.666666666666667,16.8,20.8,1,0,0
2025_04_23,수원대입구,8,depart,17,14.0,2,8,2025_1,1,1,1,0,0,0,0,0,30.0,0.0,15.333333333333334,14.7,0.0,0,0,0
2025_04_24,수원대입구,8,depart,17,21.0,3,8,2025_1,1,1,1,0,0,0,1,0,14.0,4.0,18.333333333333332,11.8,0.0,0,0,0
2025_04_25,수원대입구,8,depart,17,9.0,4,8,2025_1,1,1,1,0,0,0,0,0,21.0,5.0,21.666666666666668,10.4,0.0,0,0,0
2025_04_28,수원대입구,8,depart,17,7.0,0,9,2025_1,1,1,1,0,0,0,0,0,9.0,11.0,14.666666666666666,12.4,0.0,0,0,0
2025_04_29,수원대입구,8,depart,17,15.0,1,9,2025_1,1,1,1,0,0,0,1,0,7.0,30.0,12.333333333333334,11.7,0.0,0,0,0
2025_04_30,수원대입구,8,depart,17,0.0,2,9,2025_1,1,1,1,0,0,0,1,1,15.0,14.0,10.333333333333334,15.1,0.0,0,0,0
2025_05_01,수원대입구,8,depart,17,9.0,3,9,2025_1,1,0,0,0,0,0,0,0,0.0,21.0,7.333333333333333,13.0,18.7,1,0,0
2025_05_02,수원대입구,8,depart,17,2.0,4,9,2025_1,1,0,0,0,0,0,1,1,9.0,9.0,8.0,12.0,0.0,0,0,0
2025_05_05,수원대입구,8,depart,17,5.0,0,10,2025_1,1,0,0,0,0,1,0,0,,,,11.0,0.2,0,0,0
2025_05_06,수원대입구,8,depart,17,5.0,1,10,2025_1,1,0,0,0,0,1,0,0,,,,12.5,0.0,0,0,0
2025_05_07,수원대입구,8,depart,17,15.0,2,10,2025_1,1,0,0,0,0,0,1,1,2.0,7.0,3.6666666666666665,12.2,0.2,0,0,0
2025_05_08,수원대입구,8,depart,17,3.0,3,10,2025_1,1,0,0,0,0,0,1,1,15.0,15.0,8.666666666666666,14.9,0.0,0,0,0
2025_05_09,수원대입구,8,depart,17,18.0,4,10,2025_1,1,0,0,0,0,0,1,1,3.0,0.0,6.666666666666667,14.2,23.3,1,0,0
2025_05_12,수원대입구,8,depart,17,10.0,0,11,2025_1,1,0,0,0,0,0,1,1,18.0,9.0,12.0,14.6,0.0,0,0,0
2025_05_13,수원대입구,8,depart,17,19.0,1,11,2025_1,1,0,0,0,0,0,1,1,10.0,2.0,10.333333333333334,17.7,0.0,0,0,0
2025_05_14,수원대입구,8,depart,17,9.0,2,11,2025_1,1,0,0,0,0,0,1,1,19.0,15.0,15.666666666666666,19.2,0.1,0,0,0
2025_05_15,수원대입구,8,depart,17,12.0,3,11,2025_1,1,0,0,0,0,0,1,1,9.0,3.0,12.666666666666666,18.4,2.8,1,0,0
2025_05_16,수원대입구,8,depart,17,12.0,4,11,2025_1,1,0,0,0,0,0,1,1,12.0,18.0,13.333333333333334,18.8,16.6,1,0,0
2025_05_19,수원대입구,8,depart,17,20.0,0,12,2025_1,1,0,0,0,0,0,1,0,12.0,10.0,11.0,15.2,0.0,0,0,0
2025_05_20,수원대입구,8,depart,17,10.0,1,12,2025_1,1,0,0,0,0,0,1,1,20.0,19.0,14.666666666666666,21.3,0.2,0,0,0
2025_05_21,수원대입구,8,depart,17,3.0,2,12,2025_1,1,0,0,0,0,0,1,1,10.0,9.0,14.0,23.2,0.5,1,0,0
2025_05_22,수원대입구,8,depart,17,16.0,3,12,2025_1,1,0,0,0,0,0,1,0,3.0,12.0,11.0,22.2,2.1,1,0,0
2025_05_23,수원대입구,8,depart,17,17.0,4,12,2025_1,1,0,0,0,0,0,1,0,16.0,12.0,9.666666666666666,19.2,4.0,1,0,0
2025_05_26,수원대입구,8,depart,17,21.0,0,13,2025_1,1,0,0,0,1,0,1,1,17.0,20.0,12.0,17.5,0.0,0,0,0
2025_05_27,수원대입구,8,depart,17,10.0,1,13,2025_1,1,0,0,0,1,0,1,1,21.0,10.0,18.0,17.9,0.0,0,0,0
2025_05_28,수원대입구,8,depart,17,10.0,2,13,2025_1,1,0,0,0,1,0,1,1,10.0,3.0,16.0,18.4,4.0,1,0,0
2025_05_29,수원대입구,8,depart,17,3.0,3,13,2025_1,1,0,0,0,1,0,1,1,10.0,16.0,13.666666666666666,19.5,3.3,1,0,0
2025_05_30,수원대입구,8,depart,17,21.0,4,13,2025_1,1,0,0,0,1,0,1,1,3.0,17.0,7.666666666666667,20.5,0.0,0,0,0
2025_06_02,수원대입구,8,depart,17,8.0,0,14,2025_1,1,0,0,0,0,0,1,1,21.0,21.0,11.333333333333334,18.8,0.5,1,0,0
2025_06_03,수원대입구,8,depart,17,5.0,1,14,2025_1,1,0,0,0,0,0,0,0,8.0,10.0,10.666666666666666,18.8,0.0,0,0,0
2025_06_04,수원대입구,8,depart,17,20.0,2,14,2025_1,1,1,0,1,0,0,1,1,5.0,10.0,11.333333333333334,18.6,0.0,0,0,0
2025_06_05,수원대입구,8,depart,17,15.0,3,14,2025_1,1,1,0,1,0,0,1,1,20.0,3.0,11.0,19.8,0.0,0,0,0
2025_06_06,수원대입구,8,depart,17,10.0,4,14,2025_1,1,1,0,1,0,1,0,0,,,,21.9,0.0,0,0,0
2025_06_09,수원대입구,8,depart,17,10.0,0,15,2025_1,1,1,0,1,0,0,1,0,15.0,21.0,13.333333333333334,22.6,0.1,0,0,0
2025_06_10,수원대입구,8,depart,17,27.0,1,15,2025_1,1,1,0,1,0,0,1,1,10.0,8.0,15.0,20.0,0.1,0,0,0
2025_06_11,수원대입구,8,depart,17,12.0,2,15,2025_1,1,1,0,1,0,0,0,0,27.0,5.0,17.333333333333332,20.5,0.0,0,0,0
2025_06_12,수원대입구,8,depart,17,27.0,3,15,2025_1,1,1,0,1,0,0,1,0,12.0,20.0,16.333333333333332,23.2,0.0,0,0,0
2025_06_13,수원대입구,8,depart,17,29.0,4,15,2025_1,1,1,0,1,0,0,1,1,27.0,15.0,22.0,21.7,5.0,1,0,0
2025_06_16,수원대입구,8,depart,17,12.0,0,16,2025_1,1,1,0,1,0,0,0,0,29.0,10.0,22.666666666666668,22.3,15.4,1,0,0
2025_06_17,수원대입구,8,depart,17,27.0,1,16,2025_1,1,1,0,1,0,0,1,1,12.0,27.0,22.666666666666668,23.0,0.2,0,0,0
2025_06_18,수원대입구,8,depart,17,8.0,2,16,2025_1,1,0,0,0,0,0,0,0,27.0,12.0,22.666666666666668,23.7,0.0,0,0,0
2025_06_19,수원대입구,8,depart,17,3.0,3,16,2025_1,1,0,0,0,0,0,0,0,8.0,27.0,15.666666666666666,25.3,0.6,1,0,0
2025_06_20,수원대입구,8,depart,17,13.0,4,16,2025_1,1,0,0,0,0,0,0,0,3.0,29.0,12.666666666666666,23.1,45.8,1,0,0
2025_06_23,수원대입구,8,depart,17,18.0,0,17,2025_1,1,0,0,0,0,0,0,0,13.0,12.0,8.0,22.5,0.0,0,0,0
2025_08_25,수원대입구,8,depart,17,24.0,0,1,2025_2,2,0,0,0,0,0,0,0,18.0,27.0,11.333333333333334,27.5,21.9,1,0,0
2025_08_26,수원대입구,8,depart,17,14.0,1,1,2025_2,2,0,0,0,0,0,0,0,24.0,8.0,18.333333333333332,25.3,24.3,1,0,0
2025_08_27,수원대입구,8,depart,17,15.0,2,1,2025_2,2,0,0,0,0,0,0,0,14.0,3.0,18.666666666666668,25.1,0.1,0,0,0
2025_08_28,수원대입구,8,depart,17,7.0,3,1,2025_2,2,0,0,0,0,0,0,0,15.0,13.0,17.666666666666668,26.0,1.1,1,0,0
2025_08_29,수원대입구,8,depart,17,12.0,4,1,2025_2,2,0,0,0,0,0,0,0,7.0,18.0,12.0,27.2,4.8,1,0,0
2025_09_01,수원대입구,8,depart,17,15.0,0,2,2025_2,2,0,0,0,0,0,1,0,12.0,24.0,11.333333333333334,24.9,20.5,1,0,0
2025_09_02,수원대입구,8,depart,17,20.0,1,2,2025_2,2,0,0,0,0,0,1,0,15.0,14.0,11.333333333333334,23.9,0.1,0,0,0
2025_09_03,수원대입구,8,depart,17,3.0,2,2,2025_2,2,0,0,0,0,0,1,1,20.0,15.0,15.666666666666666,25.0,0.0,0,0,0
2025_09_05,수원대입구,8,depart,17,20.0,4,2,2025_2,2,0,0,0,0,0,1,0,3.0,7.0,12.666666666666666,26.0,0.2,0,0,0
2025_09_08,수원대입구,8,depart,17,18.0,0,3,2025_2,2,0,0,0,0,0,1,1,20.0,12.0,14.333333333333334,22.5,0.0,0,0,0
2025_09_09,수원대입구,8,depart,17,23.0,1,3,2025_2,2,0,0,0,0,0,1,0,18.0,15.0,13.666666666666666,22.1,0.8,1,0,0
2025_09_10,수원대입구,8,depart,17,30.0,2,3,2025_2,2,0,0,0,0,0,1,1,23.0,20.0,20.333333333333332,22.4,0.0,0,0,0
2025_09_11,수원대입구,8,depart,17,27.0,3,3,2025_2,2,0,0,0,0,0,1,1,30.0,3.0,23.666666666666668,23.3,0.0,0,0,0
2025_09_12,수원대입구,8,depart,17,19.0,4,3,2025_2,2,0,0,0,0,0,1,0,27.0,20.0,26.666666666666668,21.9,14.3,1,0,0
2026_03_04,수원대입구,8,depart,17,16.0,2,1,2026_1,1,0,0,0,0,0,1,0,19.0,18.0,25.333333333333332,4.2,0.0,0,1,0
2026_03_05,수원대입구,8,depart,17,34.0,3,1,2026_1,1,0,0,0,0,0,1,1,16.0,23.0,20.666666666666668,4.1,13.6,1,1,0
2026_03_06,수원대입구,8,depart,17,16.0,4,1,2026_1,1,0,0,0,0,0,0,0,34.0,30.0,23.0,1.3,1.5,1,1,0
2026_03_09,수원대입구,8,depart,17,20.0,0,2,2026_1,1,0,0,0,0,0,1,0,16.0,27.0,22.0,2.9,0.0,0,1,0
2026_03_10,수원대입구,8,depart,17,28.0,1,2,2026_1,1,0,0,0,0,0,1,1,20.0,19.0,23.333333333333332,1.2,0.0,0,1,0
2026_03_11,수원대입구,8,depart,17,17.0,2,2,2026_1,1,0,0,0,0,0,1,1,28.0,16.0,21.333333333333332,2.4,0.0,0,1,0
2026_03_12,수원대입구,8,depart,17,0.0,3,2,2026_1,1,0,0,0,0,0,1,1,17.0,34.0,21.666666666666668,4.6,0.0,0,1,0
2026_03_13,수원대입구,8,depart,17,19.0,4,2,2026_1,1,0,0,0,0,0,1,1,0.0,16.0,15.0,5.5,0.0,0,0,0
2026_03_16,수원대입구,8,depart,17,0.0,0,3,2026_1,1,0,0,0,0,0,1,1,19.0,20.0,12.0,4.8,0.0,0,1,0
2026_03_17,수원대입구,8,depart,17,0.0,1,3,2026_1,1,0,0,0,0,0,0,0,0.0,28.0,6.333333333333333,4.8,0.0,0,1,0
2026_03_23,수원대입구,8,depart,17,19.0,0,4,2026_1,1,0,0,0,0,0,1,1,0.0,17.0,6.333333333333333,8.5,0.0,0,0,0
2026_03_24,수원대입구,8,depart,17,15.0,1,4,2026_1,1,0,0,0,0,0,1,1,19.0,0.0,6.333333333333333,10.1,0.0,0,0,0
2026_03_25,수원대입구,8,depart,17,16.0,2,4,2026_1,1,0,0,0,0,0,1,1,15.0,19.0,11.333333333333334,10.3,0.0,0,0,0
2026_03_26,수원대입구,8,depart,17,15.0,3,4,2026_1,1,0,0,0,0,0,1,1,16.0,0.0,16.666666666666668,9.1,0.0,0,0,0
2026_03_27,수원대입구,8,depart,17,19.0,4,4,2026_1,1,0,0,0,0,0,1,0,15.0,0.0,15.333333333333334,9.3,0.1,0,0,0
2026_03_30,수원대입구,8,depart,17,16.0,0,5,2026_1,1,0,0,0,0,0,1,0,19.0,19.0,16.666666666666668,13.3,3.7,1,0,0
2026_03_31,수원대입구,8,depart,17,15.0,1,5,2026_1,1,0,0,0,0,0,1,0,16.0,15.0,16.666666666666668,13.7,9.5,1,0,0
2026_04_01,수원대입구,8,depart,17,0.0,2,5,2026_1,1,0,0,0,0,0,1,0,15.0,16.0,16.666666666666668,11.2,0.0,0,0,0
2026_04_02,수원대입구,8,depart,17,12.0,3,5,2026_1,1,0,0,0,0,0,1,1,0.0,15.0,10.333333333333334,9.0,0.0,0,0,0
2026_04_03,수원대입구,8,depart,17,9.0,4,5,2026_1,1,0,0,0,0,0,1,1,12.0,19.0,9.0,12.4,0.0,0,0,0
2026_04_06,수원대입구,8,depart,17,13.0,0,6,2026_1,1,0,0,0,1,0,1,0,9.0,16.0,7.0,10.0,7.1,1,0,0
2026_04_07,수원대입구,8,depart,17,23.0,1,6,2026_1,1,0,0,0,1,0,1,0,13.0,15.0,11.333333333333334,6.3,0.0,0,0,0
2026_04_08,수원대입구,8,depart,17,0.0,2,6,2026_1,1,0,0,0,1,0,1,1,23.0,0.0,15.0,7.1,0.0,0,0,0
2026_04_09,수원대입구,8,depart,17,1.0,3,6,2026_1,1,0,0,0,1,0,1,1,0.0,12.0,12.0,8.8,20.1,1,0,0
2026_04_10,수원대입구,8,depart,17,34.0,4,6,2026_1,1,0,0,0,1,0,1,0,1.0,9.0,8.0,9.9,4.9,1,0,0
2026_04_13,수원대입구,8,depart,17,8.0,0,7,2026_1,1,0,0,0,0,0,1,1,34.0,13.0,11.666666666666666,15.4,0.0,0,0,0
2026_04_14,수원대입구,8,depart,17,0.0,1,7,2026_1,1,0,0,0,0,0,0,0,8.0,23.0,14.333333333333334,17.7,0.0,0,0,0
2026_04_15,수원대입구,8,depart,17,18.0,2,7,2026_1,1,0,0,0,0,0,1,0,0.0,0.0,14.0,16.5,0.0,0,0,0
2026_04_16,수원대입구,8,depart,17,17.0,3,7,2026_1,1,1,1,0,0,0,1,0,18.0,1.0,8.666666666666666,17.5,0.0,0,0,0
2026_04_17,수원대입구,8,depart,17,16.0,4,7,2026_1,1,1,1,0,0,0,1,0,17.0,34.0,11.666666666666666,14.7,0.2,0,0,0
2026_04_20,수원대입구,8,depart,17,15.0,0,8,2026_1,1,1,1,0,0,0,1,0,16.0,8.0,17.0,11.4,0.7,1,0,0
2026_04_21,수원대입구,8,depart,17,12.0,1,8,2026_1,1,1,1,0,0,0,1,1,15.0,0.0,16.0,10.6,0.0,0,0,0
2026_04_22,수원대입구,8,depart,17,14.0,2,8,2026_1,1,1,1,0,0,0,1,0,12.0,18.0,14.333333333333334,12.5,0.0,0,0,0
2026_04_23,수원대입구,8,depart,17,16.0,3,8,2026_1,1,1,1,0,0,0,1,0,14.0,17.0,13.666666666666666,16.0,0.0,0,0,0
2026_04_24,수원대입구,8,depart,17,9.0,4,8,2026_1,1,1,1,0,0,0,0,0,16.0,16.0,14.0,15.9,0.0,0,0,0
2025_03_05,수원대입구,8,depart,18,14.0,2,1,2025_1,1,0,0,0,0,0,0,0,,,,3.1,0.1,0,1,0
2025_03_06,수원대입구,8,depart,18,20.0,3,1,2025_1,1,0,0,0,0,0,0,0,14.0,,14.0,2.6,0.0,0,1,0
2025_03_07,수원대입구,8,depart,18,16.0,4,1,2025_1,1,0,0,0,0,0,0,0,20.0,,17.0,2.1,0.0,0,1,0
2025_03_10,수원대입구,8,depart,18,42.0,0,2,2025_1,1,0,0,0,0,0,1,1,16.0,,16.666666666666668,4.8,0.0,0,1,0
2025_03_12,수원대입구,8,depart,18,67.0,2,2,2025_1,1,0,0,0,0,0,1,1,42.0,,26.0,6.6,0.0,0,0,0
2025_03_13,수원대입구,8,depart,18,48.0,3,2,2025_1,1,0,0,0,0,0,1,1,67.0,14.0,41.666666666666664,6.5,0.0,0,0,0
2025_03_14,수원대입구,8,depart,18,32.0,4,2,2025_1,1,0,0,0,0,0,1,1,48.0,20.0,52.333333333333336,10.4,0.0,0,0,0
2025_03_17,수원대입구,8,depart,18,24.0,0,3,2025_1,1,0,0,0,0,0,1,1,32.0,16.0,49.0,1.2,0.0,0,1,0
2025_03_18,수원대입구,8,depart,18,32.0,1,3,2025_1,1,0,0,0,0,0,1,1,24.0,42.0,34.666666666666664,0.5,7.4,1,1,0
2025_03_19,수원대입구,8,depart,18,58.0,2,3,2025_1,1,0,0,0,0,0,1,1,32.0,67.0,29.333333333333332,-0.6,0.0,0,1,0
2025_03_20,수원대입구,8,depart,18,34.0,3,3,2025_1,1,0,0,0,0,0,1,1,58.0,48.0,38.0,5.2,0.0,0,0,0
2025_03_21,수원대입구,8,depart,18,36.0,4,3,2025_1,1,0,0,0,0,0,1,1,34.0,32.0,41.333333333333336,8.7,0.0,0,0,0
2025_03_24,수원대입구,8,depart,18,24.0,0,4,2025_1,1,0,0,0,0,0,1,0,36.0,24.0,42.666666666666664,12.8,0.0,0,0,0
2025_03_25,수원대입구,8,depart,18,37.0,1,4,2025_1,1,0,0,0,0,0,1,1,24.0,32.0,31.333333333333332,10.5,0.0,0,0,0
2025_03_26,수원대입구,8,depart,18,30.0,2,4,2025_1,1,0,0,0,0,0,1,0,37.0,58.0,32.333333333333336,12.3,0.0,0,0,0
2025_03_27,수원대입구,8,depart,18,1.0,3,4,2025_1,1,0,0,0,0,0,1,0,30.0,34.0,30.333333333333332,12.8,1.0,1,0,0
2025_03_28,수원대입구,8,depart,18,26.0,4,4,2025_1,1,0,0,0,0,0,1,0,1.0,36.0,22.666666666666668,6.0,0.0,0,0,0
2025_03_31,수원대입구,8,depart,18,50.0,0,5,2025_1,1,0,0,0,0,0,1,1,26.0,24.0,19.0,4.8,0.0,0,1,0
2025_04_01,수원대입구,8,depart,18,20.0,1,5,2025_1,1,0,0,0,0,0,1,0,50.0,37.0,25.666666666666668,6.7,0.0,0,0,0
2025_04_02,수원대입구,8,depart,18,20.0,2,5,2025_1,1,0,0,0,0,0,0,0,20.0,30.0,32.0,6.0,0.9,1,0,0
2025_04_03,수원대입구,8,depart,18,19.0,3,5,2025_1,1,0,0,0,0,0,1,0,20.0,1.0,30.0,6.7,0.0,0,0,0
2025_04_04,수원대입구,8,depart,18,21.0,4,5,2025_1,1,0,0,0,0,0,0,0,19.0,26.0,19.666666666666668,7.9,0.0,0,0,0
2025_04_07,수원대입구,8,depart,18,24.0,0,6,2025_1,1,0,0,0,1,0,0,0,21.0,50.0,20.0,10.5,0.0,0,0,0
2025_04_08,수원대입구,8,depart,18,18.0,1,6,2025_1,1,0,0,0,1,0,0,0,24.0,20.0,21.333333333333332,10.9,1.7,1,0,0
2025_04_09,수원대입구,8,depart,18,18.0,2,6,2025_1,1,0,0,0,1,0,1,0,18.0,20.0,21.0,9.9,0.1,0,0,0
2025_04_10,수원대입구,8,depart,18,22.0,3,6,2025_1,1,0,0,0,1,0,1,1,18.0,19.0,20.0,10.3,0.1,0,0,0
2025_04_11,수원대입구,8,depart,18,11.0,4,6,2025_1,1,0,0,0,1,0,0,0,22.0,21.0,19.333333333333332,12.2,0.0,0,0,0
2025_04_14,수원대입구,8,depart,18,14.0,0,7,2025_1,1,0,0,0,0,0,0,0,11.0,24.0,17.0,4.6,8.1,1,1,0
2025_04_15,수원대입구,8,depart,18,18.0,1,7,2025_1,1,0,0,0,0,0,1,0,14.0,18.0,15.666666666666666,6.3,0.0,0,0,0
2025_04_16,수원대입구,8,depart,18,23.0,2,7,2025_1,1,1,1,0,0,0,1,0,18.0,18.0,14.333333333333334,11.9,0.0,0,0,0
2025_04_17,수원대입구,8,depart,18,9.0,3,7,2025_1,1,1,1,0,0,0,1,1,23.0,22.0,18.333333333333332,17.7,0.1,0,0,0
2025_04_18,수원대입구,8,depart,18,13.0,4,7,2025_1,1,1,1,0,0,0,0,0,9.0,11.0,16.666666666666668,15.8,0.0,0,0,0
2025_04_21,수원대입구,8,depart,18,16.0,0,8,2025_1,1,1,1,0,0,0,0,0,13.0,14.0,15.0,17.6,0.0,0,0,0
2025_04_22,수원대입구,8,depart,18,12.0,1,8,2025_1,1,1,1,0,0,0,0,0,16.0,18.0,12.666666666666666,16.8,20.8,1,0,0
2025_04_23,수원대입구,8,depart,18,17.0,2,8,2025_1,1,1,1,0,0,0,0,0,12.0,23.0,13.666666666666666,14.7,0.0,0,0,0
2025_04_24,수원대입구,8,depart,18,18.0,3,8,2025_1,1,1,1,0,0,0,0,0,17.0,9.0,15.0,11.8,0.0,0,0,0
2025_04_25,수원대입구,8,depart,18,10.0,4,8,2025_1,1,1,1,0,0,0,0,0,18.0,13.0,15.666666666666666,10.4,0.0,0,0,0
2025_04_28,수원대입구,8,depart,18,8.0,0,9,2025_1,1,1,1,0,0,0,0,0,10.0,16.0,15.0,12.4,0.0,0,0,0
2025_04_29,수원대입구,8,depart,18,9.0,1,9,2025_1,1,1,1,0,0,0,0,0,8.0,12.0,12.0,11.7,0.0,0,0,0
2025_04_30,수원대입구,8,depart,18,20.0,2,9,2025_1,1,1,1,0,0,0,1,0,9.0,17.0,9.0,15.1,0.0,0,0,0
2025_05_01,수원대입구,8,depart,18,6.0,3,9,2025_1,1,0,0,0,0,0,0,0,20.0,18.0,12.333333333333334,13.0,18.7,1,0,0
2025_05_02,수원대입구,8,depart,18,11.0,4,9,2025_1,1,0,0,0,0,0,0,0,6.0,10.0,11.666666666666666,12.0,0.0,0,0,0
2025_05_05,수원대입구,8,depart,18,2.0,0,10,2025_1,1,0,0,0,0,1,0,0,,,,11.0,0.2,0,0,0
2025_05_06,수원대입구,8,depart,18,7.0,1,10,2025_1,1,0,0,0,0,1,0,0,,,,12.5,0.0,0,0,0
2025_05_07,수원대입구,8,depart,18,12.0,2,10,2025_1,1,0,0,0,0,0,0,0,11.0,8.0,12.333333333333334,12.2,0.2,0,0,0
2025_05_08,수원대입구,8,depart,18,17.0,3,10,2025_1,1,0,0,0,0,0,1,0,12.0,9.0,9.666666666666666,14.9,0.0,0,0,0
2025_05_09,수원대입구,8,depart,18,9.0,4,10,2025_1,1,0,0,0,0,0,0,0,17.0,20.0,13.333333333333334,14.2,23.3,1,0,0
2025_05_12,수원대입구,8,depart,18,20.0,0,11,2025_1,1,0,0,0,0,0,1,0,9.0,6.0,12.666666666666666,14.6,0.0,0,0,0
2025_05_13,수원대입구,8,depart,18,9.0,1,11,2025_1,1,0,0,0,0,0,0,0,20.0,11.0,15.333333333333334,17.7,0.0,0,0,0
2025_05_14,수원대입구,8,depart,18,10.0,2,11,2025_1,1,0,0,0,0,0,0,0,9.0,12.0,12.666666666666666,19.2,0.1,0,0,0
2025_05_15,수원대입구,8,depart,18,24.0,3,11,2025_1,1,0,0,0,0,0,1,1,10.0,17.0,13.0,18.4,2.8,1,0,0
2025_05_16,수원대입구,8,depart,18,16.0,4,11,2025_1,1,0,0,0,0,0,0,0,24.0,9.0,14.333333333333334,18.8,16.6,1,0,0
2025_05_19,수원대입구,8,depart,18,18.0,0,12,2025_1,1,0,0,0,0,0,0,0,16.0,20.0,16.666666666666668,15.2,0.0,0,0,0
2025_05_20,수원대입구,8,depart,18,19.0,1,12,2025_1,1,0,0,0,0,0,0,0,18.0,9.0,19.333333333333332,21.3,0.2,0,0,0
2025_05_21,수원대입구,8,depart,18,26.0,2,12,2025_1,1,0,0,0,0,0,0,0,19.0,10.0,17.666666666666668,23.2,0.5,1,0,0
2025_05_22,수원대입구,8,depart,18,10.0,3,12,2025_1,1,0,0,0,0,0,0,0,26.0,24.0,21.0,22.2,2.1,1,0,0
2025_05_23,수원대입구,8,depart,18,9.0,4,12,2025_1,1,0,0,0,0,0,0,0,10.0,16.0,18.333333333333332,19.2,4.0,1,0,0
2025_05_26,수원대입구,8,depart,18,17.0,0,13,2025_1,1,0,0,0,1,0,0,0,9.0,18.0,15.0,17.5,0.0,0,0,0
2025_05_27,수원대입구,8,depart,18,19.0,1,13,2025_1,1,0,0,0,1,0,1,0,17.0,19.0,12.0,17.9,0.0,0,0,0
2025_05_28,수원대입구,8,depart,18,16.0,2,13,2025_1,1,0,0,0,1,0,0,0,19.0,26.0,15.0,18.4,4.0,1,0,0
